Sr no,married,race,loan_decision,occupancy,loan_amount,applicant_income,num_units,num_dependants,self_employed,monthly_income,purchase_price,liquid_assets,mortage_payment_history,consumer_credit_history,filed_bankruptcy,property_type,gender
1163,FALSE,white,approve,1,100,43,1,1,FALSE,2038,138,106,1,2,FALSE,2,male
1164,TRUE,hispan,approve,1,125,67,1,3,FALSE,3500,156,38,2,1,FALSE,2,male
1165,FALSE,white,approve,1,55,27,1,0,FALSE,2362,172,85.2,2,1,FALSE,2,female
1166,FALSE,white,reject,1,200,93,2,0,FALSE,5333,250,28,2,6,TRUE,3,male
1167,TRUE,black,approve,1,272,95,1,2,TRUE,8420,340,18,1,1,FALSE,2,male
1168,TRUE,white,approve,1,236,104,1,2,FALSE,5000,295,16.5,1,1,FALSE,2,male
1169,TRUE,white,approve,1,153,70,1,1,FALSE,4333,175,21,2,1,FALSE,2,female
1170,TRUE,white,approve,1,150,65,1,4,TRUE,5384,189,79,1,1,FALSE,2,male
1171,TRUE,black,approve,1,137,59,1,2,FALSE,2232,152,46,1,1,FALSE,2,male
1172,TRUE,white,approve,1,100,65,1,0,FALSE,3250,125,8,2,1,FALSE,2,male
1173,TRUE,white,approve,1,130,85,1,0,FALSE,4750,185.5,89.9,1,1,FALSE,2,male
1174,FALSE,white,approve,1,150,72,1,0,FALSE,5708,230,169,2,1,FALSE,2,male
1175,TRUE,white,approve,1,257,84,1,2,FALSE,4708,285,17,1,2,TRUE,2,male
1176,TRUE,white,approve,1,95,72,1,0,FALSE,3013,109,29,2,4,FALSE,1,male
1177,TRUE,white,approve,1,130,81,1,0,FALSE,4405,130,2.57,2,1,FALSE,1,male
1178,FALSE,white,approve,1,141,82,1,0,TRUE,6822,176,61,1,2,FALSE,1,male
1179,FALSE,white,approve,1,133,74,3,0,FALSE,6216,167,73,2,1,FALSE,3,male
1180,TRUE,white,approve,1,160,52,1,1,FALSE,4315,209,19,1,1,FALSE,2,male
1181,TRUE,white,approve,1,118,44,2,0,FALSE,3754,124,3,1,6,TRUE,3,male
1182,TRUE,white,approve,1,150,49,2,0,FALSE,2914,275,139,2,5,FALSE,2,male
1183,TRUE,white,approve,1,138,54,1,0,FALSE,1986,172,109,2,1,FALSE,2,male
1184,TRUE,white,approve,1,118,62,1,0,FALSE,2747,167.9,15.5,2,2,FALSE,2,male
1185,FALSE,white,approve,1,96,30,1,0,FALSE,2500,129,34,2,1,FALSE,1,male
1186,FALSE,white,reject,1,124,56,1,0,FALSE,5124,165,55,3,6,FALSE,1,male
1187,FALSE,white,approve,1,100,68,1,0,FALSE,3550,170,4.9,2,3,FALSE,2,female
1188,TRUE,white,approve,1,175,55,1,1,FALSE,6325,278,130.3,1,1,FALSE,2,male
1189,TRUE,white,reject,1,570,300,1,0,FALSE,19730,765,669,1,6,TRUE,3,male
1190,TRUE,hispan,approve,1,212,84,1,0,FALSE,7830,235,71,1,6,FALSE,2,male
1191,TRUE,hispan,approve,1,99,44,2,0,FALSE,4014,110,13.8,2,4,FALSE,3,male
1192,FALSE,white,approve,2,55,189,1,0,TRUE,15759,55,171,1,1,FALSE,1,female
1193,TRUE,hispan,approve,1,212,80,1,1,TRUE,3507,265,49.7,2,1,TRUE,2,male
1194,TRUE,white,approve,1,95,98,1,0,FALSE,4566,118,10,1,1,FALSE,1,male
1195,TRUE,white,approve,1,155,63,1,2,FALSE,5185,193,47,2,1,FALSE,2,male
1196,FALSE,white,approve,1,120,54,1,0,FALSE,4472,168.25,15,2,2,FALSE,2,male
1197,TRUE,white,approve,1,110,41,1,3,FALSE,2264,160,10,2,1,FALSE,2,male
1198,FALSE,white,approve,1,70,43,1,0,FALSE,3544,88,24,2,1,FALSE,2,female
1199,TRUE,white,approve,1,380,188,1,2,TRUE,9323,484,93,1,1,FALSE,2,male
1200,TRUE,black,approve,1,230,234,1,3,TRUE,17500,287,161,1,3,TRUE,1,male
1201,TRUE,white,approve,1,79,62,1,0,FALSE,2639,104.9,54.3,2,6,FALSE,1,male
1202,TRUE,white,approve,2,145,57,1,0,FALSE,2333,245,118,1,1,FALSE,2,male
1203,FALSE,white,reject,1,111,56,1,1,FALSE,3062,124,22,2,5,FALSE,2,male
1204,FALSE,white,approve,1,102,67,1,0,FALSE,2875,107,18,2,1,FALSE,1,female
1205,FALSE,white,approve,1,155,41,1,0,FALSE,1767,124,142,2,1,FALSE,1,female
1206,TRUE,white,approve,1,125,71,1,1,FALSE,3747,193,78,1,1,FALSE,2,male
1207,FALSE,white,approve,1,110,51,1,0,FALSE,2764,137,155,2,1,FALSE,2,female
1208,TRUE,white,approve,1,75,65,1,2,FALSE,3817,97.5,57.1,2,1,FALSE,1,male
1209,TRUE,white,approve,1,120,666,1,0,FALSE,4817,162,783,2,1,FALSE,2,male
1210,TRUE,white,approve,1,108,52,1,0,FALSE,2166,113,9,2,1,FALSE,1,male
1211,TRUE,white,approve,1,77,120,1,0,FALSE,9000,378,51,1,1,FALSE,2,male
1212,TRUE,white,approve,1,153,61,1,0,FALSE,3208,239,0,2,1,FALSE,2,male
1213,FALSE,white,approve,1,60,67,1,0,FALSE,10000,160,141,1,1,FALSE,1,female
1214,FALSE,white,approve,1,119,63,1,0,FALSE,2084,125,52,1,1,FALSE,1,female
1215,TRUE,white,approve,1,200,153,1,2,TRUE,12700,295,102.8,2,1,FALSE,2,male
1216,FALSE,white,approve,1,110,35,1,0,FALSE,2940,152,55,2,1,FALSE,2,male
1217,TRUE,white,approve,1,130,276,1,5,FALSE,8750,173,488,1,2,FALSE,2,male
1218,TRUE,white,approve,1,171,87,1,0,TRUE,4005,189.9,3.9,2,1,FALSE,2,male
1219,FALSE,white,approve,1,171,86,1,0,FALSE,7091,213,55,2,1,FALSE,1,male
1220,FALSE,white,approve,1,168,50,3,0,TRUE,4170,210,24,1,1,FALSE,3,male
1221,TRUE,white,approve,1,130,51,1,0,FALSE,4310,230,65,1,1,FALSE,2,male
1222,FALSE,white,approve,1,71,37,1,0,FALSE,3069,89,38,2,1,TRUE,1,male
1223,TRUE,white,approve,1,130,65,1,2,FALSE,5391,203,68,1,3,FALSE,2,male
1224,TRUE,white,approve,1,128,70,1,0,FALSE,3333,160,80,2,3,FALSE,2,male
1225,TRUE,white,approve,1,115,54,1,0,FALSE,2610,115,1000000,2,1,FALSE,2,male
1226,TRUE,white,approve,1,79,39,1,2,FALSE,3249,195,138.5,2,6,FALSE,2,male
1227,FALSE,white,approve,1,296,120,1,0,FALSE,5941,370,84,1,1,FALSE,2,male
1228,TRUE,white,approve,1,132,28,1,0,FALSE,5849,132,8,1,1,FALSE,2,male
1229,FALSE,white,approve,1,156,72,1,0,FALSE,6000,195,17,1,2,FALSE,1,female
1230,TRUE,white,approve,1,50,29,1,2,FALSE,2165,180,40,2,1,FALSE,2,male
1231,TRUE,white,approve,1,146,66,1,2,FALSE,3571,225,12,1,1,FALSE,2,male
1232,FALSE,white,approve,1,128,86,1,0,TRUE,7167,170,108,2,2,FALSE,2,male
1233,FALSE,white,approve,1,58,30,1,0,FALSE,2534,98,68,2,1,FALSE,1,female
1234,TRUE,white,reject,1,100,55,1,2,FALSE,4566,125,42,2,1,FALSE,2,male
1235,FALSE,white,approve,1,113,44,1,1,FALSE,3667,113,235,2,1,FALSE,2,male
1236,TRUE,white,approve,1,105,39,1,0,FALSE,3282,115,1000000,1,2,FALSE,2,male
1237,FALSE,white,approve,1,132,45,1,0,FALSE,2346,144,24.55,2,1,FALSE,2,male
1238,TRUE,white,approve,1,149,68,1,0,FALSE,3500,157,25.1,2,1,FALSE,2,male
1239,TRUE,white,approve,1,338,136,1,0,FALSE,11300,488,23,1,2,FALSE,2,male
1240,FALSE,white,approve,1,60,38,2,2,FALSE,3144,150,228,2,1,FALSE,1,female
1241,TRUE,white,reject,1,86,74,1,0,FALSE,3010,108,38,1,6,FALSE,1,male
1242,TRUE,white,approve,1,136,57,1,0,FALSE,2333,170,64,2,5,FALSE,2,male
1243,TRUE,hispan,approve,1,80,35,1,2,FALSE,2896,100,28,2,1,FALSE,2,male
1244,TRUE,white,approve,1,244,115,1,3,FALSE,9600,305,181,2,1,FALSE,2,male
1245,TRUE,white,approve,1,204,59,1,2,FALSE,4350,279,19,2,1,FALSE,2,male
1246,FALSE,white,approve,1,110,78,1,0,FALSE,2333,158,69,2,1,FALSE,2,male
1247,TRUE,white,approve,1,155,80,1,1,FALSE,3883,204,29,1,1,FALSE,2,male
1248,TRUE,white,approve,2,125,54,3,0,FALSE,5488,178,39,1,1,FALSE,3,male
1249,FALSE,white,approve,1,72,34,1,1,FALSE,2873,90,5.4,2,1,FALSE,1,female
1250,FALSE,white,approve,1,142,61,1,0,FALSE,7254,178,23,2,1,FALSE,1,female
1251,FALSE,white,reject,1,152,61,1,1,FALSE,5062,190,40,2,1,FALSE,2,female
1252,FALSE,black,approve,1,90,35,1,0,FALSE,2881,100,3,2,3,FALSE,1,female
1253,FALSE,white,approve,1,185,146,1,3,FALSE,9167,330,106.8,1,2,FALSE,2,male
1254,FALSE,white,reject,1,187,666,1,2,TRUE,5184,260,83,2,5,FALSE,2,female
1255,FALSE,black,approve,1,74,31,1,0,FALSE,2545,84,26,1,6,TRUE,1,female
1256,FALSE,white,approve,1,148,64,1,0,FALSE,4982,162,11,2,1,FALSE,2,male
1257,FALSE,white,approve,1,119,57,1,0,FALSE,2250,162,68,2,4,FALSE,2,male
1258,TRUE,white,approve,1,85,48,1,0,FALSE,2667,90,109,2,1,FALSE,1,male
1259,FALSE,black,approve,1,82,41,2,0,FALSE,3343,91,48,1,1,FALSE,3,male
1260,TRUE,white,approve,1,275,115,1,4,FALSE,9504,405,150,2,3,FALSE,2,male
1261,TRUE,white,approve,1,120,72,1,0,FALSE,2583,150,46,2,1,FALSE,2,male
1262,TRUE,white,approve,1,102,51,1,0,FALSE,2553,142,9,1,1,FALSE,2,male
1263,TRUE,black,approve,1,113,43,1,2,FALSE,1993,125,23,2,1,FALSE,1,male
1264,TRUE,white,approve,1,113,54,1,2,FALSE,3100,125,21,2,1,FALSE,1,male
1265,TRUE,white,approve,1,126,39,1,1,FALSE,3000,142,20,2,1,FALSE,2,male
1266,FALSE,white,approve,1,187,179,1,0,FALSE,8961,367.5,316,1,3,FALSE,1,male
1267,TRUE,white,approve,1,108,49,1,1,FALSE,2708,120,20,2,1,FALSE,2,male
1268,TRUE,white,approve,1,100,87,1,1,FALSE,3436,125,35,1,2,FALSE,1,male
1269,FALSE,white,approve,1,75,43,1,0,FALSE,3600,135,116,2,1,FALSE,1,male
1270,TRUE,white,approve,1,135,48,1,2,FALSE,3276,180,37,2,6,TRUE,2,male
1271,FALSE,white,approve,1,100,95,1,2,FALSE,7948,147.5,57.88,1,1,FALSE,1,male
1272,TRUE,white,approve,1,190,74,1,1,TRUE,6700,270,21,1,1,FALSE,2,male
1273,TRUE,white,approve,1,138,54,1,2,FALSE,4526,172.5,67.2,2,1,FALSE,2,male
1274,TRUE,white,approve,1,115,71,1,0,FALSE,3029,248,15,1,1,FALSE,2,male
1275,FALSE,black,reject,1,71,38,1,0,FALSE,3180,90,9.7,2,5,TRUE,2,female
1276,FALSE,black,approve,3,120,65,1,0,FALSE,5317,150,72.92,2,1,FALSE,2,female
1277,FALSE,white,approve,1,130,60,1,0,FALSE,2412,145,28,2,1,FALSE,2,male
1278,TRUE,white,approve,1,146,73,2,3,TRUE,6443,146,12,1,1,FALSE,3,male
1279,TRUE,black,approve,1,95,54,1,0,FALSE,3033,106,10,2,1,FALSE,2,male
1280,TRUE,hispan,approve,1,63,25,1,4,FALSE,2083,70,12,2,1,FALSE,1,male
1281,FALSE,white,approve,1,126,40,1,0,FALSE,4196,140,61.2,2,1,FALSE,1,female
1282,FALSE,white,approve,1,109,67,1,0,FALSE,3902,115,19,2,1,FALSE,2,male
1283,TRUE,white,approve,1,104,36,1,1,FALSE,2732,130,14,2,2,FALSE,2,male
1284,TRUE,white,reject,1,125,62,2,3,FALSE,5180,157,41,2,4,TRUE,3,male
1285,FALSE,black,reject,1,103,36,1,0,FALSE,1500,115,27,2,6,TRUE,3,female
1286,TRUE,white,reject,1,45,79,1,2,FALSE,2889,56,3,2,5,FALSE,2,male
1287,TRUE,white,approve,1,122,60,1,0,FALSE,2058,140,10,2,1,FALSE,2,male
1288,FALSE,white,approve,1,110,101,1,0,FALSE,8334,170,174,2,5,FALSE,1,male
1289,TRUE,white,approve,1,94,51,1,0,TRUE,2845,117,41,2,1,FALSE,2,male
1290,TRUE,white,approve,1,231,110,1,1,FALSE,9167,289.9,33.75,1,3,TRUE,2,male
1291,TRUE,black,approve,1,131,57,1,0,TRUE,5400,310,5,1,1,FALSE,2,male
1292,FALSE,white,approve,1,130,29,2,0,FALSE,14911,209,33,1,1,FALSE,3,male
1293,FALSE,white,approve,1,80,38,1,0,FALSE,3183,135,249.6,3,4,FALSE,2,female
1294,FALSE,hispan,approve,1,65,36,1,0,FALSE,2755,87,1,2,4,FALSE,1,male
1295,FALSE,white,approve,1,103,277,1,0,FALSE,2500,163,230,1,6,FALSE,1,male
1296,FALSE,white,reject,1,138,95,1,0,TRUE,2860,173,43,2,2,FALSE,2,male
1297,TRUE,white,approve,1,160,666,1,3,FALSE,9955,270,24,1,1,FALSE,2,male
1298,FALSE,white,approve,1,53,24,1,0,FALSE,1963,66,17,2,1,FALSE,1,female
1299,FALSE,black,reject,1,194,89,3,0,TRUE,7441,215,35,2,5,FALSE,3,female
1300,TRUE,white,approve,1,128,71,1,2,FALSE,3761,135,16,2,1,FALSE,2,male
1301,FALSE,hispan,approve,1,112,61,1,0,FALSE,3305,140,49,2,1,FALSE,2,male
1302,TRUE,white,approve,1,141,44,2,0,FALSE,1755,152,20,2,1,FALSE,3,male
1303,FALSE,white,approve,1,115,55,1,0,FALSE,4547,129,35,2,2,FALSE,1,female
1304,TRUE,white,approve,1,28,33,1,0,FALSE,1173,142,55,1,1,FALSE,1,male
1305,FALSE,white,approve,1,124,48,1,0,FALSE,3055,155,135,2,2,FALSE,2,male
1306,TRUE,white,approve,1,115,54,1,0,FALSE,2167,128,23,2,1,FALSE,2,male
1307,TRUE,white,approve,1,198,93,1,0,FALSE,4197,220,32,2,5,FALSE,2,male
1308,FALSE,black,approve,1,92,92,1,1,FALSE,7600,152,163,1,1,FALSE,1,female
1309,TRUE,white,approve,1,104,48,1,0,FALSE,2157,130,47,2,1,FALSE,1,female
1310,TRUE,white,approve,1,188,90,1,0,FALSE,7500,250,151,1,1,FALSE,2,male
1311,TRUE,hispan,approve,1,135,64,1,3,FALSE,4618,185,75,1,1,FALSE,2,male
1312,FALSE,white,approve,1,66,27,1,0,FALSE,2213,88.5,263.4,2,1,FALSE,1,female
1313,TRUE,white,reject,1,152,100,1,1,FALSE,8300,237,114.8,2,6,FALSE,2,male
1314,FALSE,black,reject,1,176,48,1,0,FALSE,2231,185,15,4,6,FALSE,2,male
1315,TRUE,black,reject,1,360,972,1,3,FALSE,81000,450,2020,4,6,TRUE,2,male
1316,FALSE,white,approve,1,62,47,1,1,TRUE,3867,88,31,1,2,FALSE,1,female
1317,TRUE,white,approve,1,160,49,1,0,FALSE,6256,500,4463,2,1,FALSE,2,male
1318,FALSE,white,approve,1,81,40,3,0,FALSE,3320,85,13.5,2,5,FALSE,1,female
1319,FALSE,black,reject,1,117,92,1,0,FALSE,2274,133,40,2,5,TRUE,2,female
1320,TRUE,white,approve,1,97,65,1,0,FALSE,5416,190,26,1,1,FALSE,2,male
1321,FALSE,white,approve,1,126,74,1,0,FALSE,3542,114,32,1,5,FALSE,1,male
1322,TRUE,black,approve,1,220,163,1,0,FALSE,10970,492,111,1,1,FALSE,1,male
1323,TRUE,white,approve,1,102,252,1,2,FALSE,6166,148,165,1,6,FALSE,2,male
1324,TRUE,white,approve,1,107,43,1,2,FALSE,2513,146,57,2,1,FALSE,2,male
1325,TRUE,white,approve,1,426,160,1,2,FALSE,13333,533,188,1,2,FALSE,2,male
1326,TRUE,white,reject,1,218,73,1,0,FALSE,6096,228,14,2,6,TRUE,2,male
1327,FALSE,white,approve,1,66,52,1,0,FALSE,4333,83,47,2,1,FALSE,1,male
1328,FALSE,white,approve,1,25,31,1,2,TRUE,2537,227,472,2,1,FALSE,2,female
1329,FALSE,white,approve,1,75,46,1,1,FALSE,2570,125,108.3,1,1,FALSE,2,male
1330,TRUE,white,approve,1,110,51,1,0,FALSE,2253,141,8,2,1,FALSE,2,male
1331,FALSE,white,approve,1,105,46,1,0,FALSE,3844,145,37,2,1,FALSE,2,male
1332,TRUE,black,approve,1,141,61,3,2,FALSE,5019,180,42,2,3,FALSE,3,male
1333,TRUE,hispan,reject,1,178,50,2,0,FALSE,2149,187.5,15.5,2,5,FALSE,3,female
1334,TRUE,white,approve,1,187,96,1,1,FALSE,7500,258,84,1,1,FALSE,2,male
1335,FALSE,white,approve,1,60,36,1,0,FALSE,2995,219,63,2,1,FALSE,2,female
1336,TRUE,white,approve,1,120,204,1,2,TRUE,16666,161,149,1,1,FALSE,1,male
1337,TRUE,white,reject,1,105,49,1,0,FALSE,3887,117,28,2,4,FALSE,1,male
1338,TRUE,white,approve,1,171,97,1,0,FALSE,5200,195,46,1,3,FALSE,2,male
1339,FALSE,white,reject,1,160,31,2,1,FALSE,2600,160,23,2,1,FALSE,3,female
1340,TRUE,white,reject,1,239,22,1,2,TRUE,1600,265,17,1,1,FALSE,2,male
1341,TRUE,white,approve,1,226,161,1,0,FALSE,6667,282,70,2,5,FALSE,2,male
1342,TRUE,white,approve,1,105,52,1,0,FALSE,3510,133,76,2,1,FALSE,2,male
1343,TRUE,white,approve,1,112,46,1,0,FALSE,1025,124,18.53,2,1,FALSE,2,male
1344,TRUE,black,reject,1,125,50,1,0,FALSE,2539,139,60,2,6,FALSE,1,male
1345,TRUE,white,approve,1,138,56,1,0,FALSE,3246,145,21,1,5,FALSE,2,male
1346,TRUE,white,approve,1,138,70,1,0,FALSE,5829,145,13,1,1,FALSE,1,male
1347,TRUE,white,approve,1,80,40,1,2,FALSE,2810,102,24,2,5,FALSE,2,male
1348,TRUE,white,approve,1,250,107,1,1,FALSE,6891,285,26,2,1,FALSE,2,male
1349,FALSE,white,approve,1,113,45,1,0,FALSE,3584,141,14,2,1,FALSE,1,female
1350,FALSE,white,approve,1,108,39,1,0,FALSE,3253,135,42.35,2,1,FALSE,2,female
1351,TRUE,white,approve,1,112,55,1,2,FALSE,4544,140,27,2,6,FALSE,2,male
1352,FALSE,white,approve,1,64,27,1,0,FALSE,2107,81,95,2,4,FALSE,1,female
1353,TRUE,black,approve,1,150,66,1,0,FALSE,3186,167,19,2,6,TRUE,2,male
1354,TRUE,white,approve,1,210,89,1,0,TRUE,7451,290,18.35,4,3,TRUE,2,male
1355,FALSE,black,reject,1,80,28,1,0,FALSE,2720,104,62,2,4,FALSE,2,female
1356,TRUE,white,approve,1,150,86,1,2,TRUE,5000,285,31,1,1,TRUE,2,male
1357,TRUE,hispan,approve,1,127,43,1,0,FALSE,3640,148,30.4,2,1,FALSE,2,male
1358,TRUE,white,approve,1,206,120,1,2,FALSE,10000,258,27,1,5,FALSE,2,male
1359,TRUE,white,approve,1,100,42,1,0,FALSE,1820,160,75,3,3,FALSE,2,male
1360,TRUE,white,reject,1,110,52,1,1,FALSE,7250,140,0,2,6,FALSE,2,male
1361,TRUE,white,approve,1,280,108,1,1,FALSE,7417,370,115,1,2,FALSE,2,male
1362,TRUE,white,approve,1,96,205,1,0,FALSE,14880,120,1100,1,2,FALSE,1,male
1363,TRUE,hispan,approve,1,125,78,1,2,FALSE,6500,125,19.2,2,1,FALSE,2,male
1364,TRUE,black,approve,1,121,84,1,0,FALSE,2666,151,46,2,4,FALSE,1,male
1365,FALSE,black,approve,1,81,55,1,1,FALSE,4606,101,38,1,2,FALSE,2,female
1366,TRUE,white,approve,1,133,75,1,2,FALSE,5935,166,12,2,1,FALSE,2,male
1367,TRUE,white,approve,1,87,54,1,0,FALSE,2920,147,106,2,1,FALSE,2,male
1368,FALSE,white,approve,1,60,33,1,0,FALSE,2717,95,57,2,1,FALSE,2,male
1369,TRUE,white,approve,1,175,85,1,1,FALSE,7115,315,172,2,2,TRUE,2,male
1370,TRUE,white,approve,1,144,65,1,0,FALSE,2500,169,57,2,1,FALSE,2,male
1371,FALSE,white,approve,1,126,65,1,0,FALSE,5375,140,25,2,1,FALSE,2,female
1372,TRUE,white,approve,1,100,36,1,5,TRUE,1803,125,3.59,2,1,FALSE,2,male
1373,TRUE,white,approve,1,64,48,1,0,TRUE,3943,80,19,2,1,FALSE,2,male
1374,FALSE,white,approve,1,40,35,1,0,FALSE,2925,100,95.74,1,2,FALSE,2,male
1375,FALSE,white,approve,1,150,103,1,1,TRUE,8624,550,10.9,1,2,TRUE,2,female
1376,TRUE,white,approve,1,148,60,1,1,FALSE,2083,185,41,2,2,FALSE,2,male
1377,FALSE,white,reject,1,105,78,1,0,FALSE,6500,105,21,2,6,TRUE,1,male
1378,TRUE,white,approve,1,70,35,1,0,FALSE,5500,242,196.1,1,1,FALSE,2,male
1379,FALSE,white,approve,1,100,40,1,0,FALSE,3335,145,40.5,2,6,FALSE,2,female
1380,TRUE,white,approve,1,112,48,1,0,FALSE,2478,140,7,2,1,FALSE,2,female
1381,TRUE,black,reject,1,142,44,1,3,FALSE,3242,158,85,2,6,TRUE,2,male
1382,FALSE,white,approve,1,92,60,1,0,FALSE,5000,114,31,2,1,FALSE,1,male
1383,TRUE,white,approve,1,70,46,1,1,FALSE,3863,218,32.55,1,1,FALSE,2,male
1384,FALSE,white,approve,1,405,168,1,0,FALSE,12876,405,63,2,1,FALSE,2,male
1385,TRUE,white,approve,1,143,57,1,0,FALSE,2425,179,53,1,1,FALSE,2,male
1386,TRUE,white,approve,3,92,70,1,0,FALSE,2733,149,16,2,2,FALSE,2,male
1387,FALSE,white,approve,1,131,48,1,1,FALSE,4028,131,29,2,1,FALSE,2,female
1388,FALSE,white,approve,1,100,34,1,0,FALSE,3750,300,3,1,1,FALSE,2,male
1389,TRUE,white,approve,1,152,64,1,0,FALSE,2135,179,30.4,2,5,FALSE,2,male
1390,TRUE,white,approve,1,97,59,1,1,FALSE,3081,102,12,2,1,FALSE,2,male
1391,,white,approve,1,170,120,,,FALSE,10047,145,103,2,1,FALSE,2,female
1392,TRUE,white,approve,1,120,60,1,2,FALSE,4010,190,22,2,2,FALSE,2,male
1393,TRUE,white,approve,1,162,70,1,1,FALSE,2958,142,15,2,1,FALSE,2,male
1394,TRUE,white,approve,1,187,80,1,1,FALSE,6667,245,9.537,1,1,FALSE,2,male
1395,TRUE,white,approve,1,114,60,1,1,FALSE,3719,143,41,2,2,FALSE,2,female
1396,FALSE,white,approve,1,50,46,1,0,FALSE,1926,80,66,2,1,FALSE,1,male
1397,FALSE,white,reject,1,123,180,1,0,FALSE,2858,163,16,2,6,FALSE,2,male
1398,TRUE,white,approve,1,92,46,1,0,FALSE,3833,123,54,1,1,FALSE,2,female
1399,TRUE,white,approve,1,60,38,1,0,FALSE,2213,190,86,2,1,FALSE,1,male
1400,TRUE,white,approve,1,160,91,1,0,FALSE,3333,168,14,2,1,FALSE,2,male
1401,FALSE,white,reject,1,187,10,1,0,TRUE,10416,265,84,2,2,FALSE,2,male
1402,TRUE,white,approve,1,105,57,1,4,FALSE,4776,310,198,1,1,FALSE,2,male
1403,TRUE,white,approve,1,130,60,1,1,FALSE,3891,176,11,1,1,FALSE,2,male
1404,FALSE,white,approve,1,180,128,1,0,FALSE,6500,225,90,2,2,FALSE,2,male
1405,TRUE,white,approve,1,138,86,1,0,TRUE,7142,184,82,2,2,FALSE,2,female
1406,FALSE,white,approve,1,187,105,1,0,FALSE,3660,235,83.2,1,1,FALSE,2,male
1407,TRUE,white,approve,1,180,117,1,0,FALSE,7901,185,29,2,6,FALSE,2,male
1408,FALSE,white,approve,1,55,73,1,0,FALSE,6083,95,74,2,6,FALSE,1,male
1409,TRUE,white,approve,1,60,57,1,0,FALSE,1894,86,27,2,1,FALSE,1,female
1410,TRUE,hispan,approve,1,151,81,1,0,FALSE,3007,160,10,1,2,FALSE,2,male
1411,FALSE,white,approve,1,135,94,1,0,FALSE,4250,195,97,2,1,FALSE,2,male
1412,FALSE,white,approve,1,150,77,1,0,FALSE,3380,150,28.2,1,1,FALSE,2,male
1413,FALSE,white,approve,1,81,78,1,1,FALSE,1850,108,171,1,1,FALSE,1,female
1414,TRUE,white,approve,1,85,47,1,0,FALSE,3400,153.695,94.34,1,1,FALSE,2,male
1415,TRUE,black,approve,1,171,65,2,6,FALSE,2792,190,15,1,1,FALSE,3,male
1416,FALSE,black,approve,1,148,80,1,3,FALSE,4707,164,40,2,1,FALSE,2,male
1417,TRUE,white,approve,1,187,666,1,2,FALSE,7070,268,32,1,1,FALSE,2,male
1418,TRUE,white,approve,1,110,54,1,0,FALSE,2982,201,12,1,1,FALSE,2,male
1419,FALSE,white,approve,1,96,60,1,0,FALSE,2306,120,40.1,2,5,FALSE,1,male
1420,FALSE,white,approve,1,152,60,4,1,FALSE,37719,425,204,2,2,FALSE,3,male
1421,TRUE,white,approve,1,128,68,1,0,FALSE,5708,160,120,1,2,TRUE,2,male
1422,TRUE,white,approve,1,175,187,1,0,FALSE,7333,738,878,4,2,FALSE,2,male
1423,FALSE,white,reject,1,100,50,1,0,FALSE,3417,115,26,2,2,FALSE,1,male
1424,TRUE,white,approve,1,111,55,1,1,FALSE,1600,117,14,2,2,FALSE,2,male
1425,TRUE,white,approve,1,274,150,1,0,FALSE,12500,365,78.5,1,1,FALSE,1,male
1426,TRUE,white,approve,1,113,47,1,0,FALSE,1850,173,71.68,2,1,FALSE,2,male
1427,TRUE,white,approve,1,130,57,1,1,TRUE,3466,162,28,2,1,FALSE,2,male
1428,TRUE,white,approve,1,125,59,1,3,FALSE,4525,131.5,9.2,2,1,FALSE,2,male
1429,TRUE,white,approve,1,75,49,1,3,FALSE,3132,75,9.167,2,3,FALSE,2,male
1430,TRUE,white,approve,1,750,477,1,2,TRUE,39773,1150,2577,1,2,FALSE,2,male
1431,TRUE,white,approve,1,234,226,1,1,FALSE,18840,285,2657,1,2,FALSE,1,male
1432,TRUE,hispan,approve,1,110,56,1,2,FALSE,4652,115,4,2,1,TRUE,1,male
1433,TRUE,white,reject,1,55,59,1,0,FALSE,3539,73,24,2,1,FALSE,1,male
1434,TRUE,white,approve,1,150,63,2,1,FALSE,3330,210,8,2,3,FALSE,3,male
1435,TRUE,white,approve,1,124,43,1,1,FALSE,3275,155,45.9,2,1,FALSE,2,male
1436,TRUE,white,approve,1,90,42,1,2,FALSE,3477,187,19,2,1,FALSE,1,male
1437,FALSE,white,approve,1,123,49,1,0,FALSE,2353,154,47,2,6,TRUE,2,male
1438,TRUE,black,reject,1,184,52,3,2,FALSE,2995,193,7,2,2,FALSE,3,male
1439,FALSE,black,approve,1,138,69,2,0,FALSE,3579,145,25,2,2,TRUE,3,male
1440,TRUE,black,reject,1,112,63,3,1,FALSE,3835,112,28,2,5,TRUE,3,female
1441,TRUE,black,reject,1,150,61,1,2,FALSE,3340,165,101,2,6,TRUE,2,male
1442,FALSE,black,reject,1,190,52,2,1,TRUE,2769,200,7,2,3,FALSE,3,male
1443,FALSE,white,reject,1,117,89,1,1,FALSE,3854,130,47,1,1,FALSE,2,female
1444,TRUE,black,reject,1,125,48,1,2,FALSE,2309,131,17,2,5,TRUE,2,male
1445,TRUE,white,approve,1,60,80,2,2,FALSE,1958,150,70,1,2,FALSE,3,male
1446,TRUE,white,approve,1,149,60,1,0,FALSE,3948,165,6.5,1,2,FALSE,2,male
1447,TRUE,white,approve,1,90,57,1,0,FALSE,2483,120,41,2,5,FALSE,2,male
1448,TRUE,white,approve,2,49,70,1,2,FALSE,5833,75,38,2,2,FALSE,2,male
